"recordIdentifier","recordType","organizationIdentifier","programIdentifier","memberIdentifier","previousMemberIdentifier","memberStatus","fullName","firstName","middleName","lastName","streetLine1","streetLine2","city","state","postalCode","country","phoneNumber","emailAddress"
"bca266de-7ebb-401e-972a-c8249c0fd7f7","MEM_SYN","100","13","1074","NULL","OPEN","NULL","NULL","NULL","qghit8jbwdbh0s uldi ","NULL","NULL","NULL","wkkcz0bqy7to5bixov0y","NULL","NULL","f  jE11r aqkwryyxza","NULL"
"343fc5f7-3420-411b-a40b-a112ab8cb493","MEM_SYN","100","13","1075","NULL","OPEN","lbpmgczbpmgdhokmtn0r","NULL","oIw3ph6byqkj89 7k8vL","4qyxhfqnYpunvP1 a et","NULL","o4ni  a4w Oprkn eUwa","EoygeXkyllQaieAaiko ","azAphuBbjp7ptgrtixq3","NULL","zKatwqv v0q8fb kweof","ccogeD wknUpjljmwlMt","NULL"
"6f59ae63-def9-4cc2-9155-21f201d5cafc","MEM_SYN","100","13","1076","NULL","OPEN","mjpss3smhjbvjbJkij5c","NULL","bizztjqKQ fnrhmbwmpz","suebamriFzphxuxjndvy"," Lmzziwjioqc jgxqcyq","NULL","NULL","NULL","NULL"," oe3oiuvtrqqcO vleuw","fyv xonc94oj1d nzi6o","K dhtGv zjmlwwi4kauq"
"fd762093-6eb0-4dda-ba4a-e0316e735c21","MEM_SYN","100","13","1080","NULL","OPEN","of  2olcncK3aejWgbnb","NULL","NULL","ukuUyzcg3i ovttsuhyj","1ga0nwsbmes1obZvdZj ","NULL","NULL","NULL","t9j3hqp8vrwQglxo6zml","NULL","lkoccnj2go DUnl iisa","QR6cf dNe56hutkOKsvr"
"ee3baacc-4c17-4034-8a42-b5baeb1a3849","MEM_SYN","100","13","1081","NULL","OPEN","NULL","NULL"," hnryqnkkrj9rjmar3ab","NULL","NULL","NULL","foqfuZXebterufpbcmai","NULL","yuFeVbbypfoxmvhmnq86","tcwdwb j Uppr 6yhyob","NULL","NULL"
"f8023f82-3549-4330-9408-409d7ba2db43","MEM_SYN","100","13","1082","NULL","OPEN","NULL","NULL","o7a zbv6oge tzrece I","moZioo dydzyzrzoTkie","pcibbcsk7kka m tiphh","r5fqxew p5ob8aWfm3b1","NULL","NULL","NULL","NULL","kdlviuhe ugdvq IqI4s","Cnidsasno6s4cJn0hp t"
"0d6b27d0-db1f-42c8-8d54-e9faf158b4ea","MEM_SYN","100","13","1084","NULL","OPEN","vld b0dfbcqjJRx9kghc","ldPmmuqcZjx7pkuundrg","NULL","NULL","0jiehu fzuo3rszpgcmk","pyVqesqpequg 1lvd dd","NULL","xj9qPqiqptriqbitkyp6","NULL","NULL","NULL","xah  gnbv rmuqadgWmt"
"6ec89cbf-ace8-4b93-8c4f-1c35c5083e68","MEM_SYN","100","13","1085","NULL","OPEN","NULL","NULL","tUil7LUbcoknkc evglv","2xp7ornzfzwpzjanaKjl","obduSgue pafjaj07oym","ovkslsvr1bymrmopbLue","NULL","NULL","NULL","gshxjovvle bycpm wue","oer   uicke1v0sbmres","lubzsoctuYf4ccsky tH"
"5cf0923d-7e37-48f3-84e6-b93b106e9e6b","MEM_SYN","100","13","1086","NULL","OPEN","NULL","NULL","NULL","NULL","NULL","NULL","gnhljwgqz4 uv 4obn f","opmyqz2vgqynkjulgyq4","1vpKptXoWcbovshoskgi"," w3qe na1ue6be raqwn","cgibwhrXvW5myuirXa b","NULL"
"78157b4e-6cac-46e8-8158-a464ef7f7056","MEM_SYN","100","13","1091","NULL","OPEN","wyounc jopoROpqdxbig","4msXtwdc7ifry crkpz ","sdIupktFb1roveh0wgkd","bfgzvug pnnlqyxSflc ","NULL","NULL","NULL","zAfq gaxj dGtt86zij ","R34ykzjbmvpjt3 lw  x","qysxlz3zKrwvwpkuihcq","usc4hypoaMmdtuhJgqtu","NULL"
"d68e050e-3e94-42d6-907a-e34c920c52cc","MEM_SYN","100","13","1092","NULL","OPEN","NULL","imortdvfiAdiclruyylz","m8dzmvddy9aw6p3tqQ w","NULL","NULL","NULL","bP2e wxvais7yarewsiy","NULL","NULL","qLpnx7miwbj obcjvoUv","uhcZ6tvbki zvku7 ce","NULL"
"5689d400-66b1-43c9-aca3-a9b3a82f134a","MEM_SYN","100","13","1094","NULL","OPEN","NULL","ykneglo tft9Nehbp eg","NULL","NULL","druivvUta0w8d4c iw4 ","NULL","uothktncmyyy0c4ilhld","NULL"," uhnvuvGeh3fhqnodM i","NULL","NULL","a80zdEokgum6eusozxcg"
"ce5874a5-5cb1-4092-8d6d-1b807a715092","MEM_SYN","100","13","1096","NULL","OPEN","NULL","NULL","NULL","1YbxjMvwkfrb5cm i5uw","NULL","NULL","sCdpZnwexmsxrsvt7ege","NULL","NULL","zmfxemjrfkzfln6AyEgj","qxahekfivX3  5p3mk 6","NULL"
"8a90363b-c90e-4cb3-871b-bfe1e1f23705","MEM_SYN","100","13","1097","NULL","OPEN","ds9mrzxvilj3p8klnupS","erxpgrg1jd armT4lhav","NULL","dzruetgmNqB fdc ypb9","zc eMpzxfchjooHxka0 "," cg ok  r fmo XtghAa","zanhnU5usEpxvrxgGvIb","NULL","8c1qnkeifhoarn4nf5qk","dHtnt0rpuixw lwji4zb","NULL","xiquxaVwmfrpRYhvlf81"
"c73e32c6-3438-4303-a7ec-9335a169ad3f","MEM_SYN","100","13","1098","NULL","OPEN","pQmftzmkfw1 rd dfglp","lxckJdx8g e ghqdzzuj"," ezwlqgbn2moM1v3 etw","cmqzeg simfslltbgdn4","NULL","ahle  dtWjshqnt8slva","NULL","f8urappsviuJ3AmTx gA","NULL","Qhzsire4jtexbzbmkjge","NULL","jaeJlid1g xF2z Upb h"
"1a326564-c673-4737-a03d-d9429e616a80","MEM_SYN","100","13","1101","NULL","OPEN"," s1jkjxiqvvbzehjvymi","jezmO rriet0sn5q8gdl","NULL","NULL","NULL","NULL","NULL","1voresjgyys dk2qhbc3","wprlczbmyompxsfilg r","NULL","hduwvrs0qvdxpl ndtfR","NULL"
"47148b28-011d-444d-b622-b246bf3949cb","MEM_SYN","100","13","1105","NULL","OPEN","pu up guwl9myrzz vcs","NULL","NULL","NULL","Qhkahtjldnkh g xumgJ","NULL","NULL","NULL","erekephu2jd4f 6qkqmw","NULL","NULL","NULL"
"c44ffae4-576e-4608-a634-6245bf913447","MEM_SYN","100","13","1108","NULL","OPEN","jyzecj5johntacqvmqf0","NULL","NULL","NULL","j7kutlFrxNxTv lSeo x","iLr x yiigg9bcd pcut","wzw xzzdytzdylj8wtnv"," ty pktu3updom cft5a","boEnrsflpxwxz5cyekjh","NULL","8nfZlsieytjqtun5skcr","a smmkgl o kyDp6jjku"
"c14b7454-ff2b-491a-81c3-79952e45b920","MEM_SYN","100","13","1109","NULL","OPEN","NULL","NULL","zlFocvdNsboDozkycwkh","MaLfiz4opaJKveQdea5V","NULL","NULL","NULL","NULL","NULL"," tvkuwrdhwatlxdo 2be","BjcBhv0a pA rHvnxqdp","NULL"
"dc7d1df9-405a-4f7e-b9b2-4c7f2491dbee","MEM_SYN","100","13","1110","NULL","OPEN"," vLzIitrpzdf sgm7lcd","NULL","gly3zdfpn0zrwvn8h 8i","NULL","vsfjyRjqlvxnocboqabu","NULL","NULL","xZoiGxz4zusnspqglhaA","NULL","uhtteekO8ygrlcujuerm","Rtlm sq Qp6xfzyjdvfz","NULL"
"f09fc1f7-1bea-4bc5-936f-294ecd39d543","MEM_SYN","100","13","1111","NULL","OPEN","u DfbayZzuJg3 liijiw","cn7qorhvjyW1nhdr tsO","NULL","u5Qoqtb2gfyuurtqydly","prhk0oif3qocjCflxlkg","xtl1xkaOsqcatQdl dc3","NULL","E6rwxjbyanka3xtPlirx","d47b izmwa Eqztwblcc","NULL","NULL","h aehxij  vcRuylnhgf"
"dbabe43b-0c95-4c9e-b668-66f524b543f9","MEM_SYN","100","13","1114","NULL","OPEN","7kncgmlyetcpd jxminw","NULL","P2lybuFo0bbj fozzfoa","NULL","NULL","a7dj  1qh4vhrnU8cKat","NULL","o 8 vwrxjuwuvvfvmxoo","Yhcdipkliri0bFerflbr","NULL","NULL","NULL"
"a7f49243-6775-4c29-8ba7-16c5fe527b61","MEM_SYN","100","13","1116","NULL","OPEN","NULL","NULL","NULL","NULL","NULL","pc8bu ehbg1aka2rwikp","NULL","NULL","NULL","NULL","NULL","NULL"
"aed5d29e-a52d-4760-827e-a9dc58ed7fcf","MEM_SYN","100","13","1120","NULL","OPEN","awHceequickvqLtgahmn","NULL","f Jynmhgkztqiblrpes ","niPsvgvzjltAkbtnifqq","zyuacfvpijzUfnoa rnp","NULL","n4vren i vuHT  hiix9","rubuhlhwks f1 b23ghd","Vccp rsk qykle10yajQ","NULL","NULL","pinrcwvhwffaui1rnalu"
"574793ac-2333-4a03-952d-968b4fb98216","MEM_SYN","100","13","1121","NULL","OPEN","NULL","NULL","NULL","arkv ydCrzyaghmkrXnr","lwckLvj zc s8vl ardm","cbywltHtasfeswg g et","nvci2lylgba8  rlf  r","NULL","NULL"," Ncrxh smxzMv uwb0bL","qc5Dgabfhqfub t0 7mt","bcl2varbmrxbmm3nxhwi"
"246d4a06-33c8-4675-ace8-e3c1aacda0f8","MEM_SYN","100","13","1123","NULL","OPEN","k r1 lpf 0wtv2ox4ulp","NULL","NULL","NULL","NULL","pyKz22hycsVrgb cpp7a","NULL","NULL","NULL","gbixtkb3yxsb3eq eBof","NULL","NULL"
"b6603b7c-373c-471a-bd02-9b538fd2fcb1","MEM_SYN","100","13","1127","NULL","OPEN","xtsmxJzn q gjx0gu7 i","bwcnt2Pmms2a7l2el my","NULL","kcsocr ckbhgurlheon3","NULL","NULL","e 2hjf ctibnakhyg p ","NULL","Vfk zukbv dy rmn2qde","NULL","mdmcmmjyywNWQow6h ko"," yfsjfjlbwwyslcayBff"
"9f17c362-70ef-470f-ab2d-d49ddc0113d0","MEM_SYN","100","13","1128","NULL","OPEN","xolpCqKpkemprylojcfo","8fzj7ztxgpaX lortrfs","qki6qxx3ijxb 5mGn dh","NULL","wcjstjudjmywctnqbzWy","bcjkgq1rx oyw5f5d7ei","NULL","NULL","NULL","9Ckkjpl Ycioossqy1qc","NULL","wk mMsfufbPybjg yuv "
"d2d1f922-8ca1-4739-aac4-f05c86a9a641","MEM_SYN","100","13","1129","NULL","OPEN","NULL","Gu0hjsgcpmoxyyvvgu s","uMsaxidpebpfvhxww sq","NULL","6ysy2ryi9xu3e kDeogo","NULL","NULL","NULL","psxrvj iug mjfkwilfm","eibllzdnvvk dggmsn3h","NULL","NcgnmoCx7vmb6dthfezn"
"2c5facdd-233d-41fe-9d84-8eb6b492740a","MEM_SYN","100","13","1130","NULL","OPEN","gbytckQk4ohVwtN4fHnc","ekrcbv da3os pldkuqy","jqta hsrdahozlvj9M G","ao5eucubihqjqWtyfyxl","votgcgljtssha  5phst","jknuuxodb ytfmr drX ","NULL","NULL","NULL","NULL","NULL","NULL"
"0c997b37-7aa0-434d-83b2-6e668c5afa21","MEM_SYN","100","13","1131","NULL","OPEN","NULL","NULL","NULL","NULL","rlURnw lthi9T8u  pjc","  xjnXb lblKXvErflXu","HlamdAkunvh9jqy6yJec"," Xydnyr6sjr Jevqiveq","xlhvaskmojsxvuKdlrpb","c2de Ollmwvvbmltwxye","zo ovyyopuuglqv zom","qmhexagadumu jmmw Iy"
"c44e17ed-117e-4d6e-a6e3-a8e57dddfcbb","MEM_SYN","100","13","1134","NULL","OPEN","NULL","q1urzt gsbeoewvccfhm","o5ntsgyDgmye qcmavox","NULL","NULL","NULL","x na bzbrnq me  kcDj","NULL","bnuxbrrctv zDqf  oro","xuyu3avikbliucnjxcut","wzazch3Jspzpzuykyng2","hbpYhar5zocugiOsmf3x"
"eeb6d60b-90e0-4bbe-822c-3676cc9ebeb1","MEM_SYN","100","13","1137","NULL","OPEN","NULL","NULL","eLqdjhnepbZhhcwxb nj","NULL"," dcol  kNsqhmMtpd wb","NULL","NULL","NULL","NULL","enc6NpgCufktls fmSi8","NULL","mmo gcY2naev fk  man"
"385dcd7e-cf75-48f2-9de9-42cdaa404e21","MEM_SYN","100","13","1139","NULL","OPEN","NULL","vNdumlfsjerymwwubmow","NULL","NULL","gdy idr urpdx8xvp9yr","NULL","sxzH tdruuizzmp xa9u","pgv3lcMioOpyzk qEcRu","vxuuhvffoOxafefcf tJ","NULL","NULL","NULL"
"d2926e28-a686-42c0-bebf-c7061e3e2469","MEM_SYN","100","13","1140","NULL","OPEN","cVpPqgrr hcwxrr mku3","NULL","i7xzukDmcczdf0Eahgpn","i uoodjp6y ktIwxyaOd","h kncuot yrqRyuOsrPv","gubjLpbbb iTndnSnvcj","NULL","NULL","NULL"," s2i08 yNioDniAljhnb","wPj6tjiwp7lyiovy8zpi","NULL"
"73a2a9de-51f4-427b-9233-f2d15e1d086b","MEM_SYN","100","13","1141","NULL","OPEN","xvzrkgvjktspvko kYsi","zryGfkoit rnor2zlh g","wohp3rd8ovkdjq t x2f","NULL","NULL","ludZbhoV81h UTx9itux","NULL","NULL","mgpo1 z rwajx6Vwy zA","smtpzkhcgjkf 6 grpyv","nktjohujbakjkwcnrzup","NULL"
"23b39ba4-f4c9-43de-8dfe-6b3a844bb91a","MEM_SYN","100","13","1144","NULL","OPEN","NULL","4znbbkrrcehZ8iniosow","rrp fvgtq mnnU8 Iwbr","r1czjkyxrY3wUhnDkbpp","NULL","NULL"," acf x aapokrkfx ufu","mjaBadkxy  nznb pxam","gZjvhdp1eqlFsbyhsh f","L vo92v hh tgzduegm0","hkGsrltwo1z lfwmioOq","flztcSlrftmnfdfuzxo "
"698a8da9-aff6-43eb-8325-5c103fdffc6e","MEM_SYN","100","13","1145","NULL","OPEN","NULL","NULL","Vxqhrglxzdfxkxnouorz","NULL","NULL","NULL","bcllgiQf 2vb7kt1prcp","NULL","NULL","NULL","NULL","NULL"
"68d049e6-5fff-4d5d-aece-b4faffb5f382","MEM_SYN","100","13","1146","NULL","OPEN","ouknpymhmdwy4jtyvcue","pcbdl1pwskwusklupipq","aldyswvMy5rhzehxke2f","NULL","rqdz7ndayauwdjqmjj r","NULL","NULL","NULL","gbpOtsoWiv8 mnid9ivR","NULL","NULL","c ZXtC6tbuvomosPa  s"
"0c5096e9-5051-46bd-b299-7d99a873af0a","MEM_SYN","100","13","1148","NULL","OPEN","vnvsgujavk ezmloytfq","hbtyMxaqe6qrflSf7kxq","hida5v mh9zqfdvr3pdk","bjkclg9xnxitflgvhk3q","NULL","NULL","2hrcmtgbrtWrfqhwxs9r","NULL","NULL","hM nrqkcenyffobqnrqh","sussb bE hpatVgdagtJ","NULL"
"ed787494-a538-46fb-a09e-b4e51284c271","MEM_SYN","100","13","1150","NULL","OPEN","NULL","NULL","NULL","NULL","NULL","t lgnayjxTzpgpieqqnp","bpl prvfvetjia  zQfb","ufe bitvBujrsgmnxP9q","zhufquc wdheDk dsmjy","NULL","jj g4qxborx eXcbosuK","rzTyent0ysaqtA6yb2Ww"
"9436ce4e-3492-488c-8aae-9b499d3d5fd2","MEM_SYN","100","13","1152","NULL","OPEN","cdigg8bbo8v4aokttil ","NULL","e20ifbewplkgghq akb3","NULL","NULL","mbomUhXa zfsrbco   6","NULL","y 4E 4  smpkrhh uMwm"," nuyfsuqxueilqcnan4y","NULL","NULL","NULL"
"419931dc-cb37-4745-898e-25d6c1e1b39f","MEM_SYN","100","13","1157","NULL","OPEN","NULL","Kxcrvfnzil imzjgu9 p","NULL","ykBhIxoTe9krQpwo9uqs","NULL","NULL","rw0siddvoybfmltl6Sir","qgbbuvdtvcobtf8g1a6o","NULL","NULL","nmwhmqmw u xruxbyaq","NULL"
"01816aa0-44ea-43e7-8125-f013e4b5adf2","MEM_SYN","100","13","1161","NULL","OPEN","NULL","wn2jdktz pdqmgBegiro","bxswi obYwjtncxz2wsi","NULL","oze1olgNvudGzwlpQxFm","NULL","NULL","NULL","NULL","NULL","ambjycZugfffjs ylde","etxiffwzrwcz caaylvz"
"32449ed8-d01e-44c8-addf-d5c8fd54c477","MEM_SYN","100","13","1162","NULL","OPEN","alVeijdaunhvuuHfI ty","ckyi8beUhrc8x0 xJkwv","NULL","vjfuf5swk8zizOmkrrgk","NULL","m91i96 dsfr ch8jlp l","NULL","NULL","86j swj8htoodprccegr","NULL","NULL","oviqqpbf mccUYod 4th"
"3a2d7fdc-74dd-45a1-828d-e8950276f67d","MEM_SYN","100","13","1163","NULL","OPEN","ppLumq7iKtgi64knxnan","pIjldbwg1bTTcmsvxbh9","NULL","NULL","NULL","NULL","NULL","NULL","NULL","tr6egc2uqmiqekqiuchu","wdppeblgecwjswbg b8g","nfuv5kz1ihqbltlqdspq"
"afdf5a2b-7528-4936-81c7-966b783035f7","MEM_SYN","100","13","1167","NULL","OPEN","fmidGuxw hXfjj qnsin","vtctbphgUqwp1fyhyxkc","8knM9lgdzzpeaoihmhPj","kxfikv14uylkjxbawqHv","NULL","NULL","vWrrr7bt jcmx2qflbga","NULL","NULL","jpv8jgzrnuS14rqbg9f0","uee jiz isqkjjzpcOly","ydkkujkifqw zxmp3bqf"
"32ca12c9-76ec-426a-8202-97be128da5b9","MEM_SYN","100","13","1169","NULL","OPEN","twbwxCpblpnjm4x07iro","NULL","NULL","NULL","NULL","iA2bxd9hdidewo ahdzk","NULL","NULL","NULL","NULL","NULL","NULL"
"a215d183-a464-4e92-8797-16417d37819e","MEM_SYN","100","13","1173","NULL","OPEN","NULL","vvFtkqamrbqoiVrvgx5l","NULL","NULL","NULL","Egse s  ireablqx4nqu","yuTchpsktxkjyjfgbqkk","Hrw qttzfkxcddg0skqv","NULL","te4kcbbygbIt9zjekkiZ","NULL","NULL"
"2f28ff2d-2b3b-45ac-a6a9-95f600a5ad9a","MEM_SYN","100","13","1176","NULL","OPEN","NULL","9eevqczmkvvwsulIucfc","NULL","Ttylidqksehttwbm k10","NULL","NULL","rmRlksvsym2je6boc wa","zrqcllkpTtbqjx axcbk","thrzsamymkOCv 5zbjqt","t km OnoxdjUsAd jdIy","yfi z ilxfxllftamvqh","vdqxnfjv  dbdkw6yGcy"
"4700fb77-7fd1-4443-a61a-454f5f482430","MEM_SYN","100","13","1177","NULL","OPEN","NULL","NULL","NULL","NULL","t wlqr dqke4oala 12q","1xhn7n6 sfon gjijlua","bm ppaxmllmvrahbth h","NULL","NULL","NULL","ngtk4bqrrforu8HvTtpu","NULL"
"bd5d2ad4-5dfb-476c-9432-6584f55550d2","MEM_SYN","100","13","1180","NULL","OPEN","g8 jrpQoan mp3QyZSvf","NULL","HkvnryzlelfsMmzwh wn","NULL","NULL","NULL","NULL","NULL","zufrdocewsbqbrwyqx57","ybkneopdP6c pioyjazB","NULL","NULL"
"e7c1ccc1-7d87-4c04-a68e-3bc2e94116cc","MEM_SYN","100","13","1181","NULL","OPEN","NULL","Lymgbtu7oygvT47 lB o","Scivafwoidkz6yxxhjj8","NULL","yp bqNfhbyddXMvr jij","NULL","NULL","kklwQz  jy kj9bgAbnn","NULL","xizjjq iljdmbygjfZm1","NULL","NULL"
"eaf076c9-bc37-4165-b218-277d93f6caa6","MEM_SYN","100","13","1184","NULL","OPEN","NULL","ufaai1c0jdqlsdu6ySvb","NULL","3ztwdwxlthcufpyaLywq","NULL","rsyfehckym1juszur1 F","  GDlgWrkyc3jjf9gfCn","dnOsKiq9ohnTsnw1hzLj","v rzh5jjdblzv8e yrxt","riSGybcynUnhs le5fsw","NULL","MldpA mlxymwhArl ddt"
"cf1e4c9e-0903-4a96-bc43-da757df1f2c9","MEM_SYN","100","13","1187","NULL","OPEN","NULL","NULL","NULL","NULL","NULL","n  hq qe5bjbzx zcebk"," bEv  yuud svzrov1zS","NULL","NULL","NULL","NULL","mdxakxfzajkltpeFAPbq"
"fbeae5ae-3ff3-4b70-b616-d68fbfa26f70","MEM_SYN","100","13","1188","NULL","OPEN","NULL","NULL","NULL","8iyccKulkeu l pvUkwz","NULL","NULL","NULL","NULL","xcrjolv3hpiMkflurmug","NULL","pu0wtdqkfdzatunqwcp","txCtrawzm2in pxthi5g"
"a140f995-c84d-43f1-8a3f-336b88be6856","MEM_SYN","100","13","1191","NULL","OPEN","ere8gbfzcwydvqmmxxfc","wurrtcfskvvykksmxrfw","ibdYwzVoqu4gVtehl dd","NULL","nmhtpVhszcgoqPxjxbse","zwvc orbskbndhFdgrbH","NULL","NULL","NULL","NULL","NULL","NULL"
"7cf471c9-64bf-4343-898d-94def343e330","MEM_SYN","100","13","1192","NULL","OPEN","NULL","NULL","NULL","ikimptqKba4ch iexp 2","kY4dosr uqgvkuxx6xpq","NULL","mjgnIavsakipbxpLRhld","hnaalwaw vbspfpibyoj","jkvvDbxftytyj5uTcnlh","NULL","NULL","qww8hknmorBn ro dcrr"
"45176338-161e-4caf-81ec-f7b8ce80cd9c","MEM_SYN","100","13","1199","NULL","OPEN","NULL","NULL","NULL","oKszvzu95rmricacia4g","NULL","NULL","NULL","zWmzgjgwblrpz7fvWymx","NULL","lnezrkqmdjzuo d sxnt","pe edmn vtkpmplfsewt"," uHr275z w2fgxyJbscs"
"708b9525-9141-493e-84c0-1ca801fd5f71","MEM_SYN","100","13","1200","NULL","OPEN","pvrezmvwkb mtlYnpyV ","NULL","NULL","NULL","NULL","NULL","kzypxq8wpX54tkkmzmci","NULL","NULL","ppyl7mngWmsejsae1slx","NULL","jdSTp5 KtouvKu2kmxlj"
"013f6d3a-462e-4255-ab68-8633a3308c3d","MEM_SYN","100","13","1201","NULL","OPEN","trackwr9Qnaaow 7vnke","mdbgrxvyVu8lfml8fhnk","xnouVjeiqgwspOqcyxvb","NULL","7bnfwyfahcth7jipuyvl","NULL","nxmckn vqbkOgbxlXrsh","NULL","NULL","yd6ql1vxm kmmybidhOd","NULL","NULL"
"01fe1cb1-025f-4c8a-875d-7e3340df79ed","MEM_SYN","100","13","1202","NULL","OPEN","cw2sjjfaaov2g5loTjgv","3uze4z9pekidur5pfhjo","6udphqpwrelyq a  ddg","NULL","NULL","kb fqd4esgzy 1wfoq4Q","9ahypfcpywsqSbleid7I","NULL","NULL","o bhXhEvzh99Sb gpixy","NULL","NULL"
"e810329d-c39e-4e23-b647-0656bda5d401","MEM_SYN","100","13","1207","NULL","OPEN","hqw1rewe7j2oc qmdcwr"," hzzjNuq 6gtijaNzDcS","NULL","jhtpza1gEqeQuwh j0wy","NULL","ywbsx3y8j nd awutjtZ","NULL","NULL","NULL","yqwpqwp ct y xfj2qpa","NULL"," hvzbxspyX Si bbznfx"
"f7f84ec2-37fc-48e9-bcc3-302a0f874bf7","MEM_SYN","100","13","1208","NULL","OPEN","NULL","NULL","u yusbacj rs xcllrit","NULL","xClpgzmgbspHgx xonxu","9tvn0wcoernepnunotts","rpii7ajjgGm4gbay Xcy","NULL","o8jcaceeueeqq29erfBc","NULL","NULL","NULL"
"3b1d34eb-9d85-40ea-ae61-0faff4150a5d","MEM_SYN","100","13","1211","NULL","OPEN","1v1owipUrruDg vfwxI2","NULL","muos mbB5wsjhjejJkrl","NULL","NULL","rttdWp lzfyjjso2iuo7","qokV 8xv smi7qjqfl00","NULL","jHymk s9DONqebgnJhpz","NULL","NULL","NULL"
"594c2794-9ccb-4607-85a8-26d733e09e51","MEM_SYN","100","13","1212","NULL","OPEN","n bsveapqvlegf3b 1t4","NULL","NULL","ndhkqri9dOm ozztrpdc","Ixq blva2 jzfm2pd nr","NULL","NULL","1c  4qjhj4baymmrq kk","hmj owlevvxvumfe h p","NULL","vbeqDktqfxvs gkap 4b","NULL"
"26b47678-2858-4a6d-8f3e-0dc79ef31319","MEM_SYN","100","13","1214","NULL","OPEN","NULL","fjlCtS xjy 8yoyhr9j4","NULL","NULL","NULL","NULL","NULL","ajopv ugkt vyq eaw8x","NULL","luiuyat4Yfjrvufkth4i","NULL","NULL"
"655df5d0-10dd-4308-a934-b56563d37d64","MEM_SYN","100","13","1216","NULL","OPEN","zaxs1vh9Vh wumod pxn","NULL","NULL","jcubrlfmaiBnqY9luabj","NULL","NULL"," lhpqkMvWfsg me6uod8","ybacr0ld13qdjyrQhfqv","NULL","NULL","NULL","NULL"
"1fb854eb-b5f2-4967-9f69-50cba67e1c5a","MEM_SYN","100","13","1217","NULL","OPEN","skqbp roclxirowCwahw","gjrsgpbxcw6dw djgtkg","NULL","NULL","Xn rx vYtMqNyq OLeap","kfaitsp vvqJgbjtzsxe","NULL","rmv4xhuH7nhopr ptCkr","fcq uv5kxfjormYxr jc","NULL","bbzvl6rdfcpaZjsoK ba","NULL"
"b1d422f6-6c6a-4354-83f7-e51b6f5276f5","MEM_SYN","100","13","1218","NULL","OPEN"," txcNmgwunhgi opphv ","qnpmB0lftRd1kjatttuw","NULL","fArwzhbqlgju awaI dl","0n wzfihncwxdpiT vue","lilcwgud szlz 8poWv ","NULL","NULL","6 qPgwqj yTqdhtnekna","chzitwwlx  hDclkjyyi","NULL"," uxewotzsnvxKqgtlfpe"
"ef111ca0-95c3-4553-bf48-24b8ba0454e7","MEM_SYN","100","13","1220","NULL","OPEN","NULL","9udRiv nwtov6vofedzv","NULL","ab  rjrdhjgnqony 4eN","NULL","NULL","NULL","eAa2gajqvgaX l pvoxt"," ace3jbwn83fcqwa8Mlu","NULL","NULL","l6vfgqfskqZ8ctlavman"
"3c430020-38d9-424c-9817-e72c4e95bd63","MEM_SYN","100","13","1221","NULL","OPEN"," bnasvggjd qt3bgfioo","NULL","h  ytjfhwwsTmfxupeeT","IId 4 r2i cspbumxloo","NULL","5uyqee4te nluY3ixgg ","NULL","NULL","NULL","NULL","NULL","iW7itrgfwQjhqon bn p"
"22e29d9a-4b47-4da4-950f-2a42ed7ab7aa","MEM_SYN","100","13","1222","NULL","OPEN","NULL","imrqe6dL6 uogjpmbaGr","bzmfuwbypoinwDyekqdp","dKSy0juakjrxxd6iww Y","NULL"," cPnle74ufn vrdstwuy","xz zrcxkuayxiEjm sl ","nzha7qeny ozy  gz yj","qxwrmYi slctObsrmlnm","NULL","NULL","ypjaulb7eqaye ux9mbE"
"1856d613-0fcd-4c4f-ae80-8b267bb4b082","MEM_SYN","100","13","1226","NULL","OPEN","NULL","NULL","ejsl n7JDv3pmJs3kmci","w qfq txMstwcdv waew","NULL","gtuEvk  esyjzgczzshl","esy3wxwnxhidniirzivw","NULL","NULL","nAmY hFjs0 gnpupluse","NULL","gepy6wnsufsckg3ryDkk"
"d1d80d4d-c548-4b2b-876b-a6c47e97dc75","MEM_SYN","100","13","1227","NULL","OPEN","NULL","5SmdpbmpulddryueNwbv","qpl0quveuydfi  m byf","vtro tyjblk6nshWtxeg"," blm0qwisq dcz upzk ","NULL","ll kxevxsgsb y2g2qji","NULL","NULL","lkrpcrx lumhwvwjhi6d","NULL","o lynoadm hXanehzrik"
"9ec90a67-bcf8-4e7e-871a-fc44ed69cc35","MEM_SYN","100","13","1228","NULL","OPEN","NULL"," fictxbxl aAfcsfinpm","NULL","NULL","my dObxPichvynwAwa q","a8y GvpyupNuvlxrewqV","NULL","ajjwujcpk8jsnhbip9nw","ezusnurdibecciqOw3af","NULL","axCKQdyNdpAlleeurlVb","kzd ilidMnaup noc by"
"1fa344ac-03e1-4747-8def-0dad4736c33d","MEM_SYN","100","13","1229","NULL","OPEN","NULL","8ztyzdoemdLu9gigedqc","NULL","i0js8 vfi qwokkthrwe","NULL","dgskw4vgl7gqb1wvwfkv","NULL","Viyqqufcfow4vj esyDo","NULL","2jovbgletiuVkimof 5Q","NULL","NULL"
"1090d98f-a3cf-4fb9-a2d7-dc44e891df52","MEM_SYN","100","13","1230","NULL","OPEN","sctwvdtnu vcgwapton3","kmm7x0yducy3aUbktx y","NULL","yveyslewho58gxcnac3d","d xx t0lacpDjuddcgnl","NULL","heebp0qshsfkfzacgcRg","NULL","zqylpr  fzf5sqqpB28i","naikwPcsxji a oineqd","NULL","NULL"
